partition_kind,q,depth,exponent,layer_dependent,cell_index,bits,x_lo,x_hi,x_mid,plog_mid,c_shared,c_free,displacement,shared_err,free_err,wall_excess,best_donor_index,best_donor_excess,value_add
geometric_x,3,6,1/2,False,10,"(0, 0, 1, 0, 1, 0)",1.1143867425958924,1.1265216186082418,1.1204541806020671,0.12045418060206722,-0.07177734375,-0.05031776428222656,-0.021459579467773438,0.018042860488934904,0.0015901887155755445,0.016452671773359358,11,0.0031309986185363205,-0.013321673154823037
geometric_x,3,6,1/2,False,11,"(0, 0, 1, 0, 1, 1)",1.1265216186082418,1.1387886347566916,1.1326551266824667,0.1326551266824668,-0.07177734375,-0.05442047119140625,-0.01735687255859375,0.014916383613322518,0.0015522534517581786,0.01336413016156434,12,0.0030549538397791707,-0.01030917632178517
geometric_x,3,6,1/2,False,12,"(0, 0, 1, 1, 0, 0)",1.1387886347566916,1.1511892299529827,1.1449889323548372,0.14498893235483717,-0.07177734375,-0.05840301513671875,-0.01337432861328125,0.01185645518293286,0.001513383695505562,0.010343071487427299,13,0.002977902070128241,-0.007365169417299058
geometric_x,3,6,1/2,False,13,"(0, 0, 1, 1, 0, 1)",1.1511892299529827,1.1637248587775775,1.15745704436528,0.1574570443652801,-0.08154296875,-0.06226348876953125,-0.01927947998046875,0.01648913319262087,0.0014744887455530506,0.015014644447067819,14,0.0028985000516918917,-0.012116144395375927
geometric_x,3,6,1/2,False,14,"(0, 0, 1, 1, 1, 0)",1.1637248587775775,1.1763969916502812,1.1700609252139293,0.1700609252139294,-0.08154296875,-0.06600093841552734,-0.015542030334472656,0.013591789679993648,0.0014344698034506342,0.012157319876543013,15,0.002818155285050133,-0.00933916459149288
geometric_x,3,6,1/2,False,15,"(0, 0, 1, 1, 1, 1)",1.1763969916502812,1.189207115002721,1.1828020533265011,0.18280205332650118,-0.09130859375,-0.06961536407470703,-0.02169322967529297,0.01848337751738703,0.0013940239458516584,0.017089353571535373,16,0.0027364938095215093,-0.014352859762013864
geometric_x,3,6,1/2,False,16,"(0, 1, 0, 0, 0, 0)",1.189207115002721,1.202156731452703,1.195681923227712,0.1956819232277121,-0.07177734375,-0.07310676574707031,0.0013294219970703125,0.002403068833032744,0.001352988323731272,0.0010500805093014718,17,0.002654016354564535,0.0016039358452630634
geometric_x,3,6,1/2,False,17,"(0, 1, 0, 0, 0, 1)",1.202156731452703,1.215247359980469,1.208702045716586,0.20870204571658602,-0.07177734375,-0.07647514343261719,0.0046977996826171875,0.00503817455206488,0.001311044038502666,0.003727130513562214,18,0.002569882223197188,-0.001157248290365026
geometric_x,3,6,1/2,False,18,"(0, 1, 0, 0, 1, 0)",1.215247359980469,1.22848053610687,1.2218639480436695,0.22186394804366943,-0.07666015625,-0.07971858978271484,0.0030584335327148438,0.0037093183571588026,0.001268461856955444,0.0024408565002033587,19,0.0024841649009984127,4.330840079505398e-05
geometric_x,3,6,1/2,False,19,"(0, 1, 0, 0, 1, 1)",1.22848053610687,1.241857812073484,1.2351691740901771,0.235169174090177,-0.08642578125,-0.08283710479736328,-0.0035886764526367188,0.00409952891821456,0.0012252971953967365,0.0028742317228178235,20,0.002397168833931004,-0.0004770628888868195
geometric_x,3,6,1/2,False,20,"(0, 1, 0, 1, 0, 0)",1.241857812073484,1.255380757024691,1.2486192845490875,0.24861928454908758,-0.07177734375,-0.0858306884765625,0.0140533447265625,0.012485962629912545,0.001181401093835781,0.011304561536076764,63,0.0012047705574887752,-0.01009979097858799
geometric_x,3,6,1/2,False,21,"(0, 1, 0, 1, 0, 1)",1.255380757024691,1.2690509571917332,1.262215857108212,0.26221585710821216,-0.08154296875,-0.0886983871459961,0.007155418395996094,0.006935261816034962,0.0011369197790088027,0.005798342037026159,63,0.0011123238505798703,-0.004686018186446288
geometric_x,3,6,1/2,False,22,"(0, 1, 0, 1, 1, 0)",1.2690509571917332,1.2828700160787783,1.2759604866352559,0.27596048663525574,-0.07666015625,-0.09144020080566406,0.014780044555664062,0.013107790443203171,0.001091424000081884,0.012016366443121287,62,0.0008958759538569875,-0.0111204904892643
geometric_x,3,6,1/2,False,23,"(0, 1, 0, 1, 1, 1)",1.2828700160787783,1.2968395546510096,1.289854785364894,0.28985478536489395,-0.07666015625,-0.09405517578125,0.01739501953125,0.015254054268217184,0.0010452496228114088,0.014208804645405776,61,0.000702036794235485,-0.013506767851170292
geometric_x,3,6,1/2,False,24,"(0, 1, 1, 0, 0, 0)",1.2968395546510096,1.3109612115247644,1.303900383087887,0.303900383087887,-0.07177734375,-0.0965433120727539,0.024765968322753906,0.021295126729552805,0.0009986274860501099,0.020296499243502696,60,0.0005297360147497147,-0.01976676322875298
geometric_x,3,6,1/2,False,25,"(0, 1, 1, 0, 0, 1)",1.3109612115247644,1.3252366431597413,1.3180989273422528,0.3180989273422528,-0.08154296875,-0.09890270233154297,0.01735973358154297,0.01528532582644214,0.0009506978460405167,0.014334627980401622,59,0.00037896118975418896,-0.013955666790647433
geometric_x,3,6,1/2,False,26,"(0, 1, 1, 0, 1, 0)",1.3252366431597413,1.339667524053303,1.3324520836065221,0.3324520836065222,-0.08154296875,-0.1011343002319336,0.019591331481933594,0.017157002428914197,0.0009024843262300257,0.016254518102684173,58,0.00024698773801536296,-0.016007530364668808
geometric_x,3,6,1/2,False,27,"(0, 1, 1, 0, 1, 1)",1.339667524053303,1.3542555469368927,1.346961535495098,0.34696153549509784,-0.09130859375,-0.10323619842529297,0.011927604675292969,0.01082540573412951,0.0008532416642199075,0.009972164069909603,57,0.0001344086259281069,-0.009837755443981496
geometric_x,3,6,1/2,False,28,"(0, 1, 1, 1, 0, 0)",1.3542555469368927,1.3690024229745905,1.3616289849557417,0.3616289849557417,-0.08642578125,-0.1052093505859375,0.0187835693359375,0.016561285690540266,0.0008030921194995509,0.015758193571040715,56,4.012818794522574e-05,-0.01571806538309549
geometric_x,3,6,1/2,False,29,"(0, 1, 1, 1, 0, 1)",1.3690024229745905,1.383909881963832,1.3764561524692114,0.37645615246921127,-0.08642578125,-0.10705184936523438,0.020626068115234375,0.018141137621894815,0.0007523817892384382,0.017388755832656377,55,3.7527833672566834e-05,-0.01735122799898381
geometric_x,3,6,1/2,False,30,"(0, 1, 1, 1, 1, 0)",1.383909881963832,1.3989796725383112,1.3914447772510716,0.3914447772510716,-0.09130859375,-0.1087636947631836,0.017455101013183594,0.015510047314518677,0.0007008773412373214,0.014809169973281355,54,9.896439233737862e-05,-0.014710205580943977
geometric_x,3,6,1/2,False,31,"(0, 1, 1, 1, 1, 1)",1.3989796725383112,1.4142135623730951,1.4065966174557032,0.4065966174557031,-0.10107421875,-0.11034488677978516,0.009270668029785156,0.00857522940420617,0.0006481691263512948,0.007927060277854876,53,0.00014572042001021336,-0.0077813398578446625
geometric_x,3,6,1/2,False,32,"(1, 0, 0, 0, 0, 0)",1.4142135623730951,1.42961333839197,1.4219134503825326,0.42191345038253253,-0.07177734375,-0.11179351806640625,0.04001617431640625,0.03468795475058978,0.0005947111737074359,0.03409324357688234,52,0.0001784286149700662,-0.033914814961912274
geometric_x,3,6,1/2,False,33,"(1, 0, 0, 0, 0, 1)",1.42961333839197,1.4451808069770467,1.4373970726845082,0.43739707268450834,-0.08154296875,-0.11310958862304688,0.031566619873046875,0.027647712923980935,0.0005405181426542146,0.02710719478132672,51,0.00019902039076942837,-0.02690817439055729
geometric_x,3,6,1/2,False,34,"(1, 0, 0, 0, 1, 0)",1.4451808069770467,1.460917794180647,1.4530493005788467,0.4530493005788468,-0.07666015625,-0.11429214477539062,0.037631988525390625,0.03291801800434692,0.00048572226137030914,0.03243229574297661,50,0.0002068821584075973,-0.03222541358456901
geometric_x,3,6,1/2,False,35,"(1, 0, 0, 0, 1, 1)",1.460917794180647,1.4768261459394993,1.4688719700600732,0.46887197006007314,-0.07666015625,-0.1153411865234375,0.0386810302734375,0.03393589127185863,0.0004297076601357427,0.03350618361172288,49,0.00020464603690240155,-0.03330153757482048
geometric_x,3,6,1/2,False,36,"(1, 0, 0, 1, 0, 0)",1.4768261459394993,1.4929077282912648,1.484866937115382,0.4848669371153821,-0.07666015625,-0.1162557601928711,0.039595603942871094,0.03484709572890582,0.0003727084194656886,0.03447438730944013,48,0.00019415024199765692,-0.03428023706744247
geometric_x,3,6,1/2,False,37,"(1, 0, 0, 1, 0, 1)",1.4929077282912648,1.5091644275934228,1.5010360779423437,0.5010360779423438,-0.08642578125,-0.1170358657836914,0.030610084533691406,0.027181933646376794,0.0003148438235304383,0.026867089822846357,47,0.00017488217569222732,-0.02669220764715413
geometric_x,3,6,1/2,False,38,"(1, 0, 0, 1, 1, 0)",1.5091644275934228,1.5255981507445384,1.5173812891689806,0.5173812891689805,-0.08642578125,-0.11767864227294922,0.03125286102294922,0.027831120174531352,0.00025581772963888483,0.027575302444892466,46,0.00014843891817889119,-0.027426863526713575
geometric_x,3,6,1/2,False,39,"(1, 0, 0, 1, 1, 1)",1.5255981507445384,1.5422108254079407,1.5339044880762396,0.5339044880762396,-0.09619140625,-0.11818599700927734,0.021994590759277344,0.019762538508392737,0.00019621238186092108,0.019566326126531815,45,0.00011642918676401089,-0.019449896939767803
geometric_x,3,6,1/2,False,40,"(1, 0, 1, 0, 0, 0)",1.5422108254079407,1.559004400237837,1.550607612822889,0.550607612822889,-0.07666015625,-0.11855506896972656,0.04189491271972656,0.03738031587178011,0.00013510683656307634,0.03724520903521703,44,8.03150838370982e-05,-0.03716489395137993
geometric_x,3,6,1/2,False,41,"(1, 0, 1, 0, 0, 1)",1.559004400237837,1.5759808451078865,1.5674926226728618,0.5674926226728617,-0.07666015625,-0.11878681182861328,0.04212665557861328,0.03772392585613912,7.36479580442729e-05,0.03765027789809485,43,4.123233352437373e-05,-0.037609045564570474
geometric_x,3,6,1/2,False,42,"(1, 0, 1, 0, 1, 0)",1.5759808451078865,1.593142151342267,1.5845614982250766,0.5845614982250766,-0.08154296875,-0.11888313293457031,0.03734016418457031,0.03360987867647991,1.4223638838680165e-05,0.03359565503764123,43,4.5608032914282676e-05,-0.03355004700472695
geometric_x,3,6,1/2,False,43,"(1, 0, 1, 0, 1, 1)",1.593142151342267,1.6104903319492543,1.6018162416457606,0.6018162416457606,-0.09130859375,-0.11883258819580078,0.02752399444580078,0.02493060691000447,5.3644344889096445e-05,0.024876962565115374,41,4.0903703216965756e-05,-0.024836058861898408
geometric_x,3,6,1/2,False,44,"(1, 0, 1, 1, 0, 0)",1.6104903319492543,1.6280274218573478,1.619258876903301,0.6192588769033011,-0.07666015625,-0.11864471435546875,0.04198455810546875,0.03805135786394607,0.00011833654023599078,0.03793302132371008,40,8.205472064175329e-05,-0.037850966603068324
geometric_x,3,6,1/2,False,45,"(1, 0, 1, 1, 0, 1)",1.6280274218573478,1.645755478153965,1.6368914500056564,0.6368914500056563,-0.08642578125,-0.118316650390625,0.031890869140625,0.029238067434934675,0.00018406656245555797,0.029054000872479117,39,0.00012023268576527737,-0.02893376818671384
geometric_x,3,6,1/2,False,46,"(1, 0, 1, 1, 1, 0)",1.645755478153965,1.6636765803267364,1.6547160292403507,0.6547160292403507,-0.08154296875,-0.11784648895263672,0.03630352020263672,0.03345530500226805,0.0002511042190860204,0.03320420078318203,38,0.00015528910576366863,-0.03304891167741836
geometric_x,3,6,1/2,False,47,"(1, 0, 1, 1, 1, 1)",1.6636765803267364,1.681792830507429,1.6727347054170827,0.6727347054170828,-0.08154296875,-0.1172342300415039,0.035691261291503906,0.03314299526528139,0.00031947165008649705,0.03282352361519489,37,0.0001837664493010731,-0.03263975716589382
geometric_x,3,6,1/2,False,48,"(1, 1, 0, 0, 0, 0)",1.681792830507429,1.7001063537185235,1.6909495921129762,0.6909495921129762,-0.07177734375,-0.11647796630859375,0.04470062255859375,0.041598673791534625,0.0003886327430045626,0.041210041048530065,36,0.0002071390886244337,-0.04100290195990563
geometric_x,3,6,1/2,False,49,"(1, 1, 0, 0, 0, 1)",1.7001063537185235,1.718619298122478,1.7093628259205007,0.7093628259205007,-0.08154296875,-0.11557674407958984,0.034033775329589844,0.03210959242975856,0.00045899251053261637,0.03165059991922595,35,0.000221466541449735,-0.03142913337777621
geometric_x,3,6,1/2,False,50,"(1, 1, 0, 0, 1, 0)",1.718619298122478,1.7373338352737062,1.7279765666980922,0.7279765666980921,-0.08154296875,-0.1145315170288086,0.032988548278808594,0.03138230873034592,0.0005301417937787002,0.03085216693656722,34,0.0002262391953479423,-0.030625927741219278
geometric_x,3,6,1/2,False,51,"(1, 1, 0, 0, 1, 1)",1.7373338352737062,1.7562521603732995,1.7467929978235028,0.7467929978235028,-0.09130859375,-0.11334037780761719,0.022031784057617188,0.021390792036961034,0.0006032250617243918,0.020787566975236642,33,0.0002184567173874124,-0.02056911025784923
geometric_x,3,6,1/2,False,52,"(1, 1, 0, 1, 0, 0)",1.7562521603732995,1.7753764925265212,1.7658143264499104,0.7658143264499103,-0.08642578125,-0.11200141906738281,0.025575637817382812,0.024909784537153614,0.0006767281545345759,0.024233056382619036,32,0.00019863736506021382,-0.024034419017558824
geometric_x,3,6,1/2,False,53,"(1, 1, 0, 1, 0, 1)",1.7753764925265212,1.7947090750031072,1.7850427837648142,0.7850427837648142,-0.08642578125,-0.11051559448242188,0.024089813232421875,0.023709655439514594,0.0007518935027039126,0.02295776193681068,31,0.00016359418028907477,-0.022794167756521606
geometric_x,3,6,1/2,False,54,"(1, 1, 0, 1, 1, 0)",1.7947090750031072,1.8142521755003989,1.804480625251753,0.804480625251753,-0.09130859375,-0.10888099670410156,0.017572402954101562,0.017700265205283314,0.0008282953266501451,0.01687196987863317,30,0.00011267619288420799,-0.016759293685748963
geometric_x,3,6,1/2,False,55,"(1, 1, 0, 1, 1, 1)",1.8142521755003989,1.8340080864093424,1.8241301309548705,0.8241301309548706,-0.10107421875,-0.10709667205810547,0.006022453308105469,0.006741335462703558,0.0009057246502790515,0.005835610812424507,29,4.3129204210579693e-05,-0.0057924816082139275
geometric_x,3,6,1/2,False,56,"(1, 1, 1, 0, 0, 0)",1.8340080864093424,1.8539791250833855,1.843993605746364,0.8439936057463641,-0.08642578125,-0.10516166687011719,0.018735885620117188,0.019159929713085347,0.0009845086545154328,0.018175421058569913,28,4.652073026837136e-05,-0.018128900328301542
geometric_x,3,6,1/2,False,57,"(1, 1, 1, 0, 0, 1)",1.8539791250833855,1.8741676341103,1.8640733795968427,0.8640733795968427,-0.09619140625,-0.10307598114013672,0.006884574890136719,0.007805549681466461,0.0010645436900520615,0.006741005991414399,27,0.00015834429511697788,-0.006582661696297421
geometric_x,3,6,1/2,False,58,"(1, 1, 1, 0, 1, 0)",1.8741676341103,1.8945759815869656,1.8843718078486327,0.8843718078486328,-0.09130859375,-0.10083770751953125,0.00952911376953125,0.010518021533298337,0.0011459448637834088,0.009372076669514928,26,0.0002947476557310282,-0.0090773290137839
geometric_x,3,6,1/2,False,59,"(1, 1, 1, 0, 1, 1)",1.8945759815869656,1.9152065613971474,1.9048912714920565,0.9048912714920565,-0.09130859375,-0.09844589233398438,0.007137298583984375,0.008291984192625118,0.0012287928907945877,0.00706319130183053,25,0.00045607924141869306,-0.006607112060411837
geometric_x,3,6,1/2,False,60,"(1, 1, 1, 1, 0, 0)",1.9152065613971474,1.9360617934922943,1.9256341774447208,0.9256341774447209,-0.09130859375,-0.0959005355834961,0.004591941833496094,0.0058851378990360465,0.0013128651312770382,0.004572272767759008,24,0.0006458870212177345,-0.003926385746541273
geometric_x,3,6,1/2,False,61,"(1, 1, 1, 1, 0, 1)",1.9360617934922943,1.9571441241754002,1.9466029588338474,0.9466029588338474,-0.10107421875,-0.0931997299194336,-0.007874488830566406,0.009374742570458812,0.001398482653298855,0.007976259917159957,23,0.0008643697438271733,-0.007111890173332783
geometric_x,3,6,1/2,False,62,"(1, 1, 1, 1, 1, 0)",1.9571441241754002,1.978456026387951,1.9678000752816756,0.9678000752816757,-0.10107421875,-0.09034252166748047,-0.010731697082519531,0.012426610613212945,0.0014853072063489557,0.01094130340686399,22,0.0011153165269653276,-0.009825986879898663
geometric_x,3,6,1/2,False,63,"(1, 1, 1, 1, 1, 1)",1.978456026387951,2.0,1.9892280131939755,0.9892280131939755,-0.11083984375,-0.08732795715332031,-0.023511886596679688,0.025787062806055732,0.0015734225626415385,0.024213640243414193,21,0.0014002345280605577,-0.022813405715353636
geometric_x,3,6,1/2,True,0,"(0, 0, 0, 0, 0, 0)",1.0,1.0108892860517005,1.0054446430258501,0.00544464302585023,-0.030029296875,-0.0026836395263671875,-0.027345657348632812,0.021825825531831766,0.0019372364815933578,0.01988858905023841,1,0.0038315730602440728,-0.016057015989994337
geometric_x,3,6,1/2,True,1,"(0, 0, 0, 0, 0, 1)",1.0108892860517005,1.0218971486541166,1.0163932173529087,0.01639321735290857,-0.030029296875,-0.007981300354003906,-0.022047996520996094,0.018006194241353815,0.0019049492123909997,0.016101245028962815,2,0.0037662879641767676,-0.012334957064786047
geometric_x,3,6,1/2,True,2,"(0, 0, 0, 0, 1, 0)",1.0218971486541166,1.0330248790212284,1.0274610138376725,0.02746101383767255,-0.031982421875,-0.01316070556640625,-0.01882171630859375,0.015680375521209117,0.0018724763119775012,0.013807899209231617,3,0.0037001985458093253,-0.010107700663422292
geometric_x,3,6,1/2,True,3,"(0, 0, 0, 0, 1, 1)",1.0330248790212284,1.0442737824274138,1.0386493307243212,0.03864933072432113,-0.0341796875,-0.018222808837890625,-0.015956878662109375,0.013600532668749088,0.0018388660219682436,0.011761666646780845,4,0.003633089666953901,-0.008128576979826944
geometric_x,3,6,1/2,True,4,"(0, 0, 0, 1, 0, 0)",1.0442737824274138,1.0556451783605572,1.0499594803939856,0.0499594803939855,-0.041748046875,-0.02316570281982422,-0.01858234405517578,0.015585306521731866,0.0018052571030665212,0.013780049418665345,5,0.003564754071503058,-0.010215295347162286
geometric_x,3,6,1/2,True,5,"(0, 0, 0, 1, 0, 1)",1.0556451783605572,1.0671404006768237,1.0613927895186903,0.061392789518690385,-0.041259765625,-0.027990341186523438,-0.013269424438476562,0.011650866215244663,0.0017706774044251566,0.009880188810819507,6,0.0034957034440167246,-0.006384485366802782
geometric_x,3,6,1/2,True,6,"(0, 0, 0, 1, 1, 0)",1.0671404006768237,1.0787607977571199,1.0729505992169717,0.07295059921697171,-0.04150390625,-0.032695770263671875,-0.008808135986328125,0.008322094590158032,0.001735623414801804,0.006586471175356228,7,0.003424977740560139,-0.003161493434796089
geometric_x,3,6,1/2,True,7,"(0, 0, 0, 1, 1, 1)",1.0787607977571199,1.0905077326652577,1.0846342652111887,0.08463426521118873,-0.04150390625,-0.037281036376953125,-0.004222869873046875,0.004870812236388113,0.0017003172722455434,0.003170494964142569,8,0.0033533223151877957,0.00018282735104522673
geometric_x,3,6,1/2,True,8,"(0, 0, 1, 0, 0, 0)",1.0905077326652577,1.102382583307841,1.0964451579865493,0.0964451579865493,-0.038330078125,-0.041747093200683594,0.0034170150756835938,0.004246620429525823,0.0016639563558027747,0.0025826640737230486,9,0.0032810934093504525,0.0006984293356274039
geometric_x,3,6,1/2,True,9,"(0, 0, 1, 0, 0, 1)",1.102382583307841,1.1143867425958924,1.1083846629518668,0.10838466295186674,-0.04052734375,-0.046092987060546875,0.005565643310546875,0.005854072400427684,0.0016274707727155769,0.004226601627712107,10,0.003206912011304323,-0.001019689616407784
geometric_x,3,6,1/2,True,10,"(0, 0, 1, 0, 1, 0)",1.1143867425958924,1.1265216186082418,1.1204541806020671,0.12045418060206722,-0.0380859375,-0.05031776428222656,0.012231826782226562,0.010913953369596087,0.0015901887155755445,0.009323764654020543,11,0.0031309986185363205,-0.006192766035484222
geometric_x,3,6,1/2,True,11,"(0, 0, 1, 0, 1, 1)",1.1265216186082418,1.1387886347566916,1.1326551266824667,0.1326551266824668,-0.03759765625,-0.05442047119140625,0.01682281494140625,0.014430528094990016,0.0015522534517581786,0.012878274643231838,12,0.0030549538397791707,-0.009823320803452667
geometric_x,3,6,1/2,True,12,"(0, 0, 1, 1, 0, 0)",1.1387886347566916,1.1511892299529827,1.1449889323548372,0.14498893235483717,-0.039306640625,-0.05840301513671875,0.01909637451171875,0.016202596079028093,0.001513383695505562,0.01468921238352253,13,0.002977902070128241,-0.011711310313394289
geometric_x,3,6,1/2,True,13,"(0, 0, 1, 1, 0, 1)",1.1511892299529827,1.1637248587775775,1.15745704436528,0.1574570443652801,-0.039306640625,-0.06226348876953125,0.02295684814453125,0.01921024906517433,0.0014744887455530506,0.01773576031962128,14,0.0028985000516918917,-0.014837260267929388
geometric_x,3,6,1/2,True,14,"(0, 0, 1, 1, 1, 0)",1.1637248587775775,1.1763969916502812,1.1700609252139293,0.1700609252139294,-0.041259765625,-0.06600093841552734,0.024741172790527344,0.02064365799088978,0.0014344698034506342,0.019209188187439146,15,0.002818155285050133,-0.016391032902389014
geometric_x,3,6,1/2,True,15,"(0, 0, 1, 1, 1, 1)",1.1763969916502812,1.189207115002721,1.1828020533265011,0.18280205332650118,-0.04345703125,-0.06961536407470703,0.02615833282470703,0.021806127400834648,0.0013940239458516584,0.02041210345498299,16,0.0027364938095215093,-0.01767560964546148
geometric_x,3,6,1/2,True,16,"(0, 1, 0, 0, 0, 0)",1.189207115002721,1.202156731452703,1.195681923227712,0.1956819232277121,-0.073486328125,-0.07310676574707031,-0.0003795623779296875,0.0016512829891412407,0.001352988323731272,0.0002982946654099686,17,0.002654016354564535,0.0023557216891545666
geometric_x,3,6,1/2,True,17,"(0, 1, 0, 0, 0, 1)",1.202156731452703,1.215247359980469,1.208702045716586,0.20870204571658602,-0.072998046875,-0.07647514343261719,0.0034770965576171875,0.004070529816840387,0.001311044038502666,0.0027594857783377206,18,0.002569882223197188,-0.0001896035551405325
geometric_x,3,6,1/2,True,18,"(0, 1, 0, 0, 1, 0)",1.215247359980469,1.22848053610687,1.2218639480436695,0.22186394804366943,-0.0732421875,-0.07971858978271484,0.006476402282714844,0.006432459907463151,0.001268461856955444,0.005163998050507707,19,0.0024841649009984127,-0.0026798331495092942
geometric_x,3,6,1/2,True,19,"(0, 1, 0, 0, 1, 1)",1.22848053610687,1.241857812073484,1.2351691740901771,0.235169174090177,-0.0732421875,-0.08283710479736328,0.009594917297363281,0.008911210930695702,0.0012252971953967365,0.007685913735298966,20,0.002397168833931004,-0.005288744901367962
geometric_x,3,6,1/2,True,20,"(0, 1, 0, 1, 0, 0)",1.241857812073484,1.255380757024691,1.2486192845490875,0.24861928454908758,-0.0732421875,-0.0858306884765625,0.0125885009765625,0.011311763774646821,0.001181401093835781,0.01013036268081104,63,0.0012047705574887752,-0.008925592123322265
geometric_x,3,6,1/2,True,21,"(0, 1, 0, 1, 0, 1)",1.255380757024691,1.2690509571917332,1.262215857108212,0.26221585710821216,-0.075439453125,-0.0886983871459961,0.013258934020996094,0.011862851364848563,0.0011369197790088027,0.010725931585839761,63,0.0011123238505798703,-0.009613607735259891
geometric_x,3,6,1/2,True,22,"(0, 1, 0, 1, 1, 0)",1.2690509571917332,1.2828700160787783,1.2759604866352559,0.27596048663525574,-0.072998046875,-0.09144020080566406,0.018442153930664062,0.016069724953085077,0.001091424000081884,0.014978300953003192,62,0.0008958759538569875,-0.014082424999146205
geometric_x,3,6,1/2,True,23,"(0, 1, 0, 1, 1, 1)",1.2828700160787783,1.2968395546510096,1.289854785364894,0.28985478536489395,-0.072509765625,-0.09405517578125,0.02154541015625,0.018623647211636743,0.0010452496228114088,0.017578397588825335,61,0.000702036794235485,-0.01687636079458985
geometric_x,3,6,1/2,True,24,"(0, 1, 1, 0, 0, 0)",1.2968395546510096,1.3109612115247644,1.303900383087887,0.303900383087887,-0.073974609375,-0.0965433120727539,0.022568702697753906,0.019505836291411408,0.0009986274860501099,0.0185072088053613,60,0.0005297360147497147,-0.017977472790611584
geometric_x,3,6,1/2,True,25,"(0, 1, 1, 0, 0, 1)",1.3109612115247644,1.3252366431597413,1.3180989273422528,0.3180989273422528,-0.073974609375,-0.09890270233154297,0.02492809295654297,0.021490548227774707,0.0009506978460405167,0.02053985038173419,59,0.00037896118975418896,-0.020160889191980003
geometric_x,3,6,1/2,True,26,"(0, 1, 1, 0, 1, 0)",1.3252366431597413,1.339667524053303,1.3324520836065221,0.3324520836065222,-0.075927734375,-0.1011343002319336,0.025206565856933594,0.021782407740840826,0.0009024843262300257,0.020879923414610802,58,0.00024698773801536296,-0.020632935676595437
geometric_x,3,6,1/2,True,27,"(0, 1, 1, 0, 1, 1)",1.339667524053303,1.3542555469368927,1.346961535495098,0.34696153549509784,-0.078125,-0.10323619842529297,0.02511119842529297,0.021768038472403994,0.0008532416642199075,0.02091479680818409,57,0.0001344086259281069,-0.02078038818225598
geometric_x,3,6,1/2,True,28,"(0, 1, 1, 1, 0, 0)",1.3542555469368927,1.3690024229745905,1.3616289849557417,0.3616289849557417,-0.085693359375,-0.1052093505859375,0.0195159912109375,0.017172270691674804,0.0008030921194995509,0.016369178572175253,56,4.012818794522574e-05,-0.016329050384230027
