depth,q,kind,layer_mode,n_draws,rank_tol,rng_seed,xi_tie_seed,p,jsd_floor,wall_fsm,wall_quantile,wall_zscore,xi_fsm,xi_quantile,xi_zscore,n_fallbacks_fsm,n_fallbacks_ensemble,centroid_eps,entropy_eps,tailmass_eps,centroid_dstar,entropy_dstar,tailmass_dstar,centroid_fsm,entropy_fsm,tailmass_fsm,centroid_quantile,centroid_zscore,entropy_quantile,entropy_zscore,tailmass_quantile,tailmass_zscore,jsd_fsm,jsd_quantile,jsd_zscore,cosine_fsm,cosine_quantile,cosine_zscore
9,3,bitrev_geometric_x,LI,500,1.00000000000000e-10,2026,7777,6,1.00000000000000e-15,0.05514001846313477,0.0,-8566.166025222652,-0.20179886394221014,0.0,-289.48761096262837,1,500,0.33007174131834177,0.6965188486515086,4.832024194205583e-06,0.14439228772837515,0.5441763352445856,3.304598039856289e-06,0.9358857133130865,1.635765258943566,0.006939539170096708,1.0,41386.05552116867,1.0,22173.925347594217,1.0,25627.30827230336,0.145995618764241,1.0,3532608.7500294102,0.7623356511377987,0.0,-729301006.4551508
9,3,stern_brocot_x,LI,500,1.00000000000000e-10,2026,7777,6,1.00000000000000e-15,0.038784384727478,0.0,-103728.7553964879,0.04807541479248967,0.0,-300.98419101717434,1,500,0.06791766230027767,0.2529449382235094,0.0008526567292108121,0.033755994053179916,0.17888697624757913,0.00033733392418427803,2.8410577788927025,2.6109129993137703,0.2782413065824807,1.0,2196218.701401089,1.0,464201.4796405187,1.0,2898917.9191820775,0.502832725336973,1.0,4358009421.105892,0.1818189039303513,0.0,-667581622241.9492
9,4,geometric_x,LI,500,1.00000000000000e-10,2026,7777,8,1.00000000000000e-15,0.05426359176635747,0.0,-6316.450014019868,-0.1613070665777243,0.0,-66.87330258240522,1,500,0.33332636256439085,0.66764120310656,1.4800554311243525e-07,0.16651221329638458,0.6452768718505341,2.1642634613152162e-08,0.9558751312569721,1.5740226069340668,1.5409975201188886e-07,1.0,22255.657108426836,1.0,10114.326501180898,0.282,-0.5156774597962691,0.171992128422600,1.0,1424643.531876247,0.640672691680167,0.0,-287846723.98488724
9,4,uniform_x,LI,500,1.00000000000000e-10,2026,7777,8,1.00000000000000e-15,0.05635643005371102,0.0,-6478.798654739101,-0.060644304787855985,1.0,110.60991616596517,1,500,0.3296316478566138,0.699968271906579,5.229337723309656e-06,0.142866018323551,0.5385366424931454,3.5270013074284357e-06,0.9928065355377609,1.6459306043231667,3.136604415828594e-05,1.0,31665.95860187449,1.0,15837.713215696198,1.0,42.316258470117276,0.170779057452385,1.0,1504737.0216344306,0.697757501847798,0.0,-700320669.0615343
9,4,harmonic_x,LI,500,1.00000000000000e-10,2026,7777,8,1.00000000000000e-15,0.05639362335205081,0.0,-4093.3547971708167,0.07029308107263477,0.0,-187.2508421222678,1,500,0.33013747238655583,0.8004286383271423,4.670582165922977e-05,0.18938783057620412,0.7417626906359442,8.182331968045322e-06,0.9634859607632962,1.4666976366165703,4.5921034193656244e-05,1.0,15858.34497893744,1.0,5836.068392537148,1.0,24.773283936620228,0.198456319996056,1.0,878360.7779176718,0.50893878493703,0.0,-193644811.82207406
9,4,reverse_geometric_x,LI,500,1.00000000000000e-10,2026,7777,8,1.00000000000000e-15,0.056468009948730497,0.0,-7856.8697231665155,-0.06285565382108071,0.0,-150.71890253465313,1,500,0.33452504771060404,0.8596300671461243,8.767826591649092e-05,0.12365462897452403,0.44861031978251353,3.821604470880206e-05,0.69984059721481,1.418001244005307,0.00024023073191936143,1.0,25063.66769797489,1.0,15294.807060744914,1.0,541.0558924784137,0.0831564718476831,1.0,3858542.4103255277,0.9194680306583183,0.0,-405939987.8111988
9,4,bitrev_geometric_x,LI,500,1.00000000000000e-10,2026,7777,8,1.00000000000000e-15,0.05655956268310551,0.0,-6592.5306284500675,-0.05804094933073478,1.0,121.56935157660915,1,500,0.33007174131834177,0.6965188486515086,4.832024194205583e-06,0.14439228772837515,0.5441763352445856,3.304598039856289e-06,0.985574277117493,1.6441266084546466,2.8830711072317205e-05,1.0,31168.43984439569,1.0,15407.719420418074,1.0,43.055095560426196,0.168533293630445,1.0,1833195.6429558643,0.7017566097852393,0.0,-746327700.9166708
9,4,stern_brocot_x,LI,500,1.00000000000000e-10,2026,7777,8,1.00000000000000e-15,0.0340204238891602,0.0,-61199.66223255627,-0.03791299123797476,0.0,-260.0598203468585,1,500,0.06791766230027767,0.2529449382235094,0.0008526567292108121,0.033755994053179916,0.17888697624757913,0.00033733392418427803,1.6734677515614942,1.9359523479493324,0.01739654074096217,1.0,813432.3415346529,1.0,201204.532700198,1.0,85376.7610147675,0.479745374256983,1.0,727074855.5859548,0.1931879045799931,0.0,-98099383487.1085
9,5,geometric_x,LI,500,1.00000000000000e-10,2026,7777,10,1.00000000000000e-15,0.05736589431762719,0.0,-4243.77744120025,-0.22802047475551035,0.0,-249.49712569519463,1,500,0.33332636256439085,0.66764120310656,1.4800554311243525e-07,0.16651221329638458,0.6452768718505341,2.1642634613152162e-08,0.839592615515251,1.5672026809821311,0.0009353859884992192,1.0,13367.541436084735,1.0,6836.491682211848,1.0,701.5150630830373,0.132200650667745,1.0,551438.541545889,0.7521164639345017,0.0,-138605905.59308732
9,5,uniform_x,LI,500,1.00000000000000e-10,2026,7777,10,1.00000000000000e-15,0.05663442611694356,0.0,-5203.73569094969,0.009050567867636583,1.0,206.33315736228982,1,500,0.3296316478566138,0.699968271906579,5.229337723309656e-06,0.142866018323551,0.5385366424931454,3.5270013074284357e-06,1.5717546620065614,2.2147849015964893,0.11748200555993764,1.0,36629.78586955242,1.0,16411.023797002326,1.0,137544.65020342072,0.201473535929417,1.0,1994642.0426854133,0.6929408074340433,0.0,-326858349.87485933
9,5,harmonic_x,LI,500,1.00000000000000e-10,2026,7777,10,1.00000000000000e-15,0.05590438842773439,0.0,-3529.833154867797,0.08508551586420054,0.0,-78.81281916072824,1,500,0.33013747238655583,0.8004286383271423,4.670582165922977e-05,0.18938783057620412,0.7417626906359442,8.182331968045322e-06,1.0507546972432291,1.5146879388595766,0.0075303553238013,1.0,12239.792727172988,1.0,4249.484684388222,1.0,2564.7840019989035,0.229022117622842,1.0,472774.133159322,0.4421756020550367,0.0,-71273405.59917559
9,5,reverse_geometric_x,LI,500,1.00000000000000e-10,2026,7777,10,1.00000000000000e-15,0.054307937622070375,0.0,-5058.313808102524,0.04215241649762003,0.0,-9.618765760793472,1,500,0.33452504771060404,0.8596300671461243,8.767826591649092e-05,0.12365462897452403,0.44861031978251353,3.821604470880206e-05,1.1581305599512988,1.6636603184784946,0.028871939076745484,1.0,23139.563873419233,1.0,10654.354951572826,1.0,33125.47737258152,0.161824120380957,1.0,1163585.9799141912,0.7315333970498503,0.0,-332435439.1869475
9,5,bitrev_geometric_x,LI,500,1.00000000000000e-10,2026,7777,10,1.00000000000000e-15,0.05690097808837907,0.0,-5073.983521252235,0.011650129890937388,1.0,190.7644305384654,1,500,0.33007174131834177,0.6965188486515086,4.832024194205583e-06,0.14439228772837515,0.5441763352445856,3.304598039856289e-06,1.5618112739396497,2.2115333465983067,0.115734786533986,1.0,37740.061499797506,1.0,16914.981507478707,1.0,136749.78226429675,0.200284166315778,1.0,1847287.6727246996,0.6938331566062829,0.0,-388531825.8972325
9,5,stern_brocot_x,LI,500,1.00000000000000e-10,2026,7777,10,1.00000000000000e-15,0.034208536148071234,0.0,-39185.25872632209,0.1901907256106694,0.0,-58.13448493750044,1,500,0.06791766230027767,0.2529449382235094,0.0008526567292108121,0.033755994053179916,0.17888697624757913,0.00033733392418427803,1.9867911878859967,2.6012192511192223,0.19647441213958883,1.0,582118.4297936161,1.0,185276.92494306312,1.0,674661.8424316433,0.347584148846186,1.0,520103501.0175217,0.5459020644622145,0.0,-76422033945.83249
9,6,geometric_x,LI,500,1.00000000000000e-10,2026,7777,12,1.00000000000000e-15,0.05624198913574249,0.0,-3133.9312300870843,-0.22618396997265422,0.0,-180.26600393994738,1,500,0.33332636256439085,0.66764120310656,1.4800554311243525e-07,0.16651221329638458,0.6452768718505341,2.1642634613152162e-08,0.8685883754046146,1.5755886399363737,0.0015452640010481162,1.0,9939.313497274494,1.0,5083.627414251879,1.0,639.4520574635065,0.144960064736328,1.0,309584.3168492356,0.7139777385662415,0.0,-102716240.93023369
9,6,uniform_x,LI,500,1.00000000000000e-10,2026,7777,12,1.00000000000000e-15,0.05342388153076182,0.0,-4086.466984153447,-0.19680534949161688,0.0,-88.8921703874227,1,500,0.3296316478566138,0.699968271906579,5.229337723309656e-06,0.142866018323551,0.5385366424931454,3.5270013074284357e-06,0.8314989116172229,1.5650556971125709,0.0032808189654250208,1.0,11966.615509107785,1.0,6793.167958491004,1.0,2173.3042963094717,0.117129974789568,1.0,710850.892014457,0.8344962377479869,0.0,-104421977.2746375
9,6,harmonic_x,LI,500,1.00000000000000e-10,2026,7777,12,1.00000000000000e-15,0.057844638824463016,0.0,-2394.285930604263,-0.0031716186573103045,0.0,-197.88720398203776,1,500,0.33013747238655583,0.8004286383271423,4.670582165922977e-05,0.18938783057620412,0.7417626906359442,8.182331968045322e-06,0.9079152993402342,1.4625500098796425,0.0025484320692382195,1.0,7760.710295610116,1.0,3014.1402347247163,1.0,590.453649873545,0.180197192374246,1.0,339099.90636469965,0.5470144234751196,0.0,-43253841.42622866
9,6,reverse_geometric_x,LI,500,1.00000000000000e-10,2026,7777,12,1.00000000000000e-15,0.053088665008545394,0.0,-4167.176017552258,0.05092417651962178,0.03,-2.5821427573085423,1,500,0.33452504771060404,0.8596300671461243,8.767826591649092e-05,0.12365462897452403,0.44861031978251353,3.821604470880206e-05,3.1932186293175,2.8720880229155425,0.41803446120655613,1.0,58854.15278862237,1.0,16638.107056920227,1.0,413545.4273666629,0.423083307368395,1.0,3547569.2808251916,0.29734049623746156,0.0,-728542360.8441769
9,6,bitrev_geometric_x,LI,500,1.00000000000000e-10,2026,7777,12,1.00000000000000e-15,0.05371427536010752,0.0,-4090.8560488393846,-0.16126228982026936,0.0,-51.36778147580694,1,500,0.33007174131834177,0.6965188486515086,4.832024194205583e-06,0.14439228772837515,0.5441763352445856,3.304598039856289e-06,0.8932982035262522,1.633469914608942,0.008925502215651996,1.0,13313.043014608167,1.0,7300.032328375035,1.0,6256.582760048221,0.130897951420977,1.0,874744.9692170083,0.8036419766639149,0.0,-122889195.51472753
9,6,stern_brocot_x,LI,500,1.00000000000000e-10,2026,7777,12,1.00000000000000e-15,0.032758951187134164,0.0,-26989.405507122916,0.188578042375937,0.0,-38.13260535745886,1,500,0.06791766230027767,0.2529449382235094,0.0008526567292108121,0.033755994053179916,0.17888697624757913,0.00033733392418427803,2.3258392465386066,2.557125316838931,0.29614647015314244,1.0,407539.9785467166,1.0,101284.3454433208,1.0,608709.9279935266,0.255548942367902,1.0,216354142.20784792,0.7901059751242854,0.0,-11361620073.884417
