partition_kind,exponent,q,depth,gap_li,gap_ld,gap_reduction,opt_err_li,opt_err_ld,free_err,worst_cell_x_mid_li,worst_cell_x_mid_ld,worst_cell_shift,worst_cell_plog_mid_li,worst_cell_plog_mid_ld,param_to_cell_ratio_li,param_to_cell_ratio_ld
uniform_x,1/2,1,6,0.04160652143286614,0.029591422887848596,0.288779213720244,0.04436983165121844,0.03235473310620089,0.0027633102183522973,1.5078125,1.5390625,0.03125,0.5924570372680804,0.6220518194563762,,
uniform_x,1/2,1,7,0.044408422105564276,0.030812290739883758,0.306161100103058,0.04580368961312479,0.03220755824744427,0.0013952675075605118,1.00390625,1.50390625,0.5,0.005624549193878107,0.5887146355822637,,
uniform_x,1/2,2,3,0.003480966130899866,0.00019550696701197204,0.943835429688185,0.02274767606204733,0.019462216898159437,0.019266709931147465,1.9375,1.9375,0.0,0.9541963103868752,0.9541963103868752,,
uniform_x,1/2,2,4,0.01740297987428739,0.009039476872864775,0.480578789485331,0.027825719899582053,0.019462216898159437,0.010422740025294662,1.46875,1.96875,0.5,0.5545888516776374,0.9772799234999164,,
uniform_x,1/2,2,5,0.031131152077336632,0.013726764507903081,0.559066607178469,0.03655078118969824,0.019146393620264688,0.005419629112361607,1.515625,1.015625,0.5,0.5999128421871277,0.02236781302845451,,
uniform_x,1/2,2,6,0.03886522883179571,0.016313894535946446,0.580244474912238,0.04162853905014801,0.019077204754298742,0.0027633102183522973,1.0078125,1.7578125,0.75,0.01122725542325412,0.8137811912170371,,
uniform_x,1/2,2,7,0.04295482496406561,0.01757174475209195,0.590925006287610,0.04435009247162612,0.018967012259652465,0.0013952675075605118,1.00390625,1.71484375,0.7109375,0.005624549193878107,0.7780771295353582,,
uniform_x,1/2,3,3,0.005759905677706272,0.005271072718723322,0.0848682229077082,0.025026615608853737,0.024537782649870787,0.019266709931147465,1.9375,1.3125,0.625,0.9541963103868752,0.3923174227787603,,
uniform_x,1/2,3,4,0.021450498618439257,0.014087503028951263,0.343255218466513,0.03187323864373392,0.024510243054245925,0.010422740025294662,1.03125,1.03125,0.0,0.044394119358453436,0.044394119358453436,,
uniform_x,1/2,3,5,0.025850926815772585,0.019100244292164205,0.261138897329188,0.03127055592813419,0.02451987340452581,0.005419629112361607,1.078125,1.984375,0.90625,0.10852445677816905,0.9886846867721658,,
uniform_x,1/2,3,6,0.03601306216827647,0.021756563186173514,0.395870223850649,0.03877637238662877,0.02451987340452581,0.0027633102183522973,1.9921875,1.9921875,0.0,0.9943534368588579,0.9943534368588579,,
uniform_x,1/2,3,7,0.04134211887619278,0.023234255301815058,0.438000375080081,0.042737386383753295,0.02462952280937557,0.0013952675075605118,1.01171875,1.58203125,0.5703125,0.01680828768655389,0.661778097771987,,
uniform_x,1/2,3,8,0.044193848136107335,0.023836611002532836,0.460635088188715,0.04489501978344528,0.024537782649870787,0.0007011716473379505,1.001953125,1.373046875,0.37109375,0.0028150156070540383,0.4573808790725353,,
uniform_x,1/2,5,3,0.00012383141681259272,0.00018650045464607343,-0.506083508099761,0.019390541347960057,0.019453210385793538,0.019266709931147465,1.0625,1.3125,0.25,0.0874628412503394,0.3923174227787603,,
uniform_x,1/2,5,4,0.011581891361743861,0.0016419112013364764,0.858234622476267,0.022004631387038523,0.012064651226631138,0.010422740025294662,1.03125,1.71875,0.6875,0.044394119358453436,0.7813597135246596,,
uniform_x,1/2,5,5,0.01863342605758265,0.006580040329089272,0.646869002578750,0.024053055169944257,0.011999669441450879,0.005419629112361607,1.609375,1.109375,0.5,0.6865005271832184,0.14974711950468206,,
uniform_x,1/2,5,6,0.031986031270680886,0.00936415044544604,0.707242503260183,0.034749341489033185,0.012127460663798337,0.0027633102183522973,1.6328125,1.2421875,0.390625,0.7073591320808827,0.31288295528435534,,
uniform_x,1/2,5,7,0.039695600855299364,0.010669383719070627,0.731219996947187,0.04109086836285988,0.012064651226631138,0.0013952675075605118,1.62890625,1.74609375,0.1171875,0.7039035734446636,0.8041310211833178,,
uniform_x,1/2,7,3,0.00012383141681259272,0.00018650045464607343,-0.506083508099761,0.019390541347960057,0.019453210385793538,0.019266709931147465,1.0625,1.3125,0.25,0.0874628412503394,0.3923174227787603,,
uniform_x,1/2,7,4,0.007123629985152206,0.004168043720423648,0.414898902790978,0.017546370010446868,0.01459078374571831,0.010422740025294662,1.09375,1.09375,0.0,0.12928301694496647,0.12928301694496647,,
uniform_x,1/2,7,5,0.013790169791821927,0.009356056272941936,0.321541618835584,0.019209798904183534,0.014775685385303543,0.005419629112361607,1.984375,1.109375,0.875,0.9886846867721658,0.14974711950468206,,
uniform_x,1/2,7,6,0.028367327780142716,0.011984562969583177,0.577522315021423,0.03113063799849501,0.014747873187935474,0.0027633102183522973,1.4453125,1.6953125,0.25,0.5313814605163121,0.7615512324444793,,
uniform_x,1/2,7,7,0.03408629218172074,0.013380417877743031,0.607454580087227,0.03548155968928125,0.014775685385303543,0.0013952675075605118,1.05859375,1.12109375,0.0625,0.08214904135387156,0.1649069266756878,,
